Interval=	0.04 s
ExcelDateTime=	4.3787678749791849e+04	11/18/19 16:17:23.982016
TimeFormat=	StartOfFile
DateFormat=	
ChannelTitle=	Fino. BP	ECG	Int MSNA Iowa
Range=	10.000 V	100.00 mV	10.000 V
UnitName=	mmHg	*	*
TopValue=	1000.00	*	*
BottomValue=	-1000.00	*	*
7670.769094	72.90193	-0.8470703	1.031883
7670.809094	72.37822	-1.833984	1.009805
7670.849094	70.96586	-1.891211	1.021633
7670.889094	69.48838	-1.857813	0.9736797
7670.929094	68.0251	-1.822266	0.9605391
7670.969094	71.29549	-1.773438	0.9537187
7671.009094	97.57787	-1.691602	0.9456875
7671.049094	117.3093	-1.558008	0.9336875
7671.089094	109.5935	-1.717773	0.9483828
7671.129094	106.469	-1.816406	0.9770937
7671.169094	103.7664	-1.839063	0.9614297
7671.209094	106.1786	-1.85918	0.9579453
7671.249094	100.5425	-1.844727	0.9691093
7671.289094	93.56627	-1.814258	1.002516
7671.329094	93.72904	-1.795313	0.9670547
7671.369094	93.18084	-1.804492	0.9959062
7671.409094	90.51266	-1.81543	0.9794375
7671.449094	87.61924	-1.823242	0.9841172
7671.489094	83.53637	-1.796094	0.9846641
7671.529094	80.78328	-1.768945	0.9756172
7671.569094	77.65881	-1.784766	0.99875
7671.609094	76.86678	-1.802344	0.980875
7671.649094	75.22125	-1.738477	0.9536172
7671.689094	74.38797	-1.663477	0.9564219
7671.729094	72.89539	-1.776953	0.9408984
7671.769094	71.45781	-1.894922	0.9454844
7671.809094	70.07377	-0.7996094	0.9544922
7671.849094	68.52326	-1.750977	0.9476328
7671.889094	68.31807	-1.881055	0.9865234
7671.929094	66.78719	-1.861133	0.9862422
7671.969094	65.91213	-1.863672	0.9537813
7672.009094	68.72237	-1.845898	0.950164
7672.049094	96.00283	-1.775977	0.928914
7672.089094	120.4126	-1.59082	0.9319141
7672.129094	112.4006	-1.60293	0.931086
7672.169094	109.661	-1.820898	0.909164
7672.209094	106.796	-1.87207	0.939539
7672.249094	109.7764	-1.878906	0.9553125
7672.289094	105.8828	-1.832813	0.9328984
7672.329094	97.1384	-1.83125	0.9297813
7672.369094	96.10338	-1.838867	0.9217969
7672.409094	95.48922	-1.858008	0.9130078
7672.449094	92.53105	-1.845313	0.9454453
7672.489094	90.19377	-1.825195	0.9354297
7672.529094	87.89846	-1.807227	0.9645625
7672.569094	85.88365	-1.827344	0.9781484
7672.609094	83.15482	-1.837695	0.9558672
7672.649094	81.58006	-1.829297	0.9694141
7672.689094	79.62482	-1.798633	0.9770781
7672.729094	78.10408	-1.805078	0.9826328
7672.769094	76.12574	-1.787695	0.9724609
7672.809094	74.89408	-1.708984	0.9559375
7672.849094	73.75313	-1.800391	0.9624687
7672.889094	72.52594	-1.838477	0.9845469
7672.929094	70.76709	-1.093555	0.9581172
7672.969094	70.28094	-1.585156	0.9654297
7673.009094	68.61768	-1.908789	0.9476328
7673.049094	68.27963	-1.89043	0.9910078
7673.089094	66.89213	-1.841602	1.032891
7673.129094	66.40889	-1.800781	1.025523
7673.169094	77.38937	-1.772461	1.047914
7673.209094	110.6853	-1.653516	1.070734
7673.249094	115.2532	-1.607031	1.055742
7673.289094	108.7252	-1.764063	1.031383
7673.329094	103.8814	-1.839258	1.034336
7673.369094	105.8613	-1.858398	0.9801875
7673.409094	104.6273	-1.851758	0.9811406
7673.449094	95.99358	-1.817188	0.9752422
7673.489094	96.15189	-1.792383	0.9984922
7673.529094	97.40244	-1.804102	0.9975781
7673.569094	95.08965	-1.820703	1.005586
7673.609094	91.73219	-1.833594	1.033227
7673.649094	88.44849	-1.762109	1.043281
7673.689094	85.24648	-1.699414	1.022688
7673.729094	82.83293	-1.801563	1.043906
7673.769094	80.89149	-1.902734	1.03857
7673.809094	79.98412	-0.9732422	1.021016
7673.849094	79.34303	-1.694727	1.018523
7673.889094	78.09006	-1.840234	1.03043
7673.929094	76.57726	-1.851172	0.9949062
7673.969094	74.10959	-1.849023	0.9699844
7674.009094	73.28002	-1.812109	0.9950391
7674.049094	84.33076	-1.694141	1.028227
7674.089094	113.5083	-1.536328	1.037992
7674.129094	116.265	-1.6375	1.103016
7674.169094	112.1287	-1.85293	1.081203
7674.209094	110.6113	-1.889063	1.146813
7674.249094	112.3013	-1.864844	1.291547
7674.289094	109.2832	-1.824609	1.240914
7674.329094	99.61043	-1.824219	1.174781
7674.369094	100.1413	-1.851172	1.118195
7674.409094	100.2126	-1.838867	1.084172
7674.449094	96.44217	-1.817969	1.040414
7674.489094	93.71049	-1.800391	1.021469
7674.529094	89.59826	-1.817773	1.00543
7674.569094	86.21797	-1.823633	1.009898
7674.609094	83.21651	-1.787305	1.000687
7674.649094	81.52121	-1.675586	0.9900859
7674.689094	80.56717	-1.753711	0.9656484
7674.729094	78.96211	-1.833789	0.9919531
7674.769094	77.73244	-1.355273	0.9729297
7674.809094	75.56295	-1.341016	0.9494531
7674.849094	74.3736	-1.87207	0.9532578
7674.889094	72.45943	-1.879688	0.9833125
7674.929094	70.90359	-1.890625	0.9756484
7674.969094	70.42131	-1.873633	0.9686328
7675.009094	81.605	-1.807227	0.9881328
7675.049094	114.6999	-1.640039	0.9745469
7675.089094	118.7053	-1.561914	0.9893906
7675.129094	113.4374	-1.780078	1.005852
7675.169094	112.2243	-1.874609	0.9973594
7675.209094	114.3848	-1.863477	1.006602
7675.249094	114.2152	-1.828516	0.9823906
7675.289094	103.4697	-1.816016	0.97
7675.329094	100.7086	-1.837109	0.9404922
7675.369094	100.3693	-1.8375	0.932375
7675.409094	97.44937	-1.819336	0.9183437
7675.449094	94.88955	-1.800977	0.9496172
7675.489094	91.53008	-1.800781	0.965164
7675.529094	87.89502	-1.818555	0.9337813
7675.569094	85.29799	-1.825586	0.9526562
7675.609094	83.5172	-1.812305	0.9344844
7675.649094	82.32059	-1.781055	0.9247343
7675.689094	81.08863	-1.780469	0.9458125
7675.729094	79.35722	-1.797461	0.9809609
7675.769094	77.59488	-1.779883	0.9724141
7675.809094	75.7468	-1.667578	1.002773
7675.849094	73.99961	-1.744922	0.9843594
7675.889094	72.8675	-1.808789	0.9723125
7675.929094	70.84653	-1.201172	0.9765703
7675.969094	70.38184	-1.448047	0.9745625
7676.009094	69.55737	-1.880664	1.006016
7676.049094	68.8147	-1.869531	0.9855391
7676.089094	68.25307	-1.867773	0.9822813
7676.129094	67.7166	-1.848633	1.003992
7676.169094	85.66246	-1.798047	0.981875
7676.209094	118.9978	-1.64043	0.9859609
7676.249094	115.9145	-1.538281	1.042758
7676.289094	112.9732	-1.755273	1.023398
7676.329094	110.0333	-1.85332	1.019437
7676.369094	113.9091	-1.870313	0.9903593
7676.409094	113.1118	-1.838867	0.9757188
7676.449094	102.5464	-1.811328	0.9615469
7676.489094	100.2887	-1.819141	0.9627578
7676.529094	100.4707	-1.836133	0.995461
7676.569094	98.10592	-1.831445	0.9909375
7676.609094	96.81539	-1.801758	0.9971953
7676.649094	94.01877	-1.786133	0.9386015
7676.689094	90.51382	-1.798828	0.9456875
7676.729094	86.68578	-1.80957	0.9560625
7676.769094	84.51445	-1.815625	0.9604219
7676.809094	83.46677	-1.786328	0.9748515
7676.849094	82.41533	-1.770703	0.9763594
7676.889094	81.03199	-1.788867	0.9711797
7676.929094	80.01699	-1.736719	0.95775
7676.969094	78.09043	-1.702734	0.9877812
7677.009094	76.85564	-1.784375	1.007242
7677.049094	74.79521	-1.881445	1.039906
7677.089094	73.74721	-0.8361328	1.069703
7677.129094	72.88643	-1.769141	1.11493
7677.169094	72.45528	-1.873047	1.189781
7677.209094	71.26461	-1.845703	1.223352
7677.249094	70.04494	-1.809375	1.246867
7677.289094	69.98231	-1.79375	1.276523
7677.329094	87.55508	-1.728516	1.241844
7677.369094	118.0498	-1.581055	1.25057
7677.409094	112.5999	-1.628125	1.207125
7677.449094	109.1461	-1.792773	1.147359
7677.489094	105.2003	-1.843945	1.100563
7677.529094	108.4017	-1.85625	1.078039
7677.569094	102.81	-1.826758	1.020437
7677.609094	95.96358	-1.789648	0.993375
7677.649094	98.78223	-1.79707	1.006375
7677.689094	98.0317	-1.814258	1.019742
7677.729094	95.23514	-1.822266	0.9771562
7677.769094	92.26299	-1.812305	0.9939531
7677.809094	89.01973	-1.785742	1.000641
7677.849094	85.56713	-1.782227	1.021734
7677.889094	83.60345	-1.803125	1.015281
7677.929094	82.21742	-1.756055	1.056617
7677.969094	81.22427	-1.669141	1.070094
7678.009094	80.56408	-1.766602	1.048063
7678.049094	77.95975	-1.863477	0.9753593
7678.089094	77.272	-0.9361328	0.9593203
7678.129094	75.13279	-1.694141	0.9344844
7678.169094	74.03526	-1.883789	0.9487656
7678.209094	72.57397	-1.850195	0.9627578
7678.249094	71.29276	-1.839844	1.010234
7678.289094	71.16068	-1.829102	1.047609
7678.329094	87.39121	-1.763867	1.095031
7678.369094	117.6466	-1.59082	1.111594
7678.409094	115.5282	-1.607227	1.112836
7678.449094	111.9861	-1.811719	1.131055
7678.489094	110.1224	-1.868164	1.120586
7678.529094	113.0151	-1.87832	1.101703
7678.569094	110.0217	-1.844727	1.122891
7678.609094	100.2885	-1.808398	1.083234
7678.649094	98.61597	-1.819727	1.042594
7678.689094	99.1693	-1.832422	1.037047
7678.729094	96.3827	-1.826563	1.036984
7678.769094	93.12723	-1.811328	1.017164
7678.809094	89.40998	-1.78418	1.022945
7678.849094	85.65778	-1.800391	1.011141
7678.889094	82.43642	-1.810156	1.0095
7678.929094	80.31777	-1.793164	1.009289
7678.969094	79.2814	-1.674023	1.003641
7679.009094	77.94824	-1.724023	0.9855547
7679.049094	76.79762	-1.81875	1.006664
7679.089094	75.23076	-1.62832	1.012688
7679.129094	73.56998	-1.033594	0.9716953
7679.169094	71.98754	-1.850781	0.9671172
7679.209094	71.28271	-1.877148	0.9860781
7679.249094	69.64869	-1.878125	0.9805156
7679.289094	68.68687	-1.884375	0.9750703
7679.329094	76.24658	-1.829492	1.028469
7679.369094	108.6244	-1.687305	1.030102
7679.409094	118.5084	-1.541602	1.03225
7679.449094	111.5575	-1.746484	1.055984
7679.489094	109.0971	-1.873047	1.052352
7679.529094	109.651	-1.877734	1.007312
7679.569094	111.3497	-1.844531	0.9851406
7679.609094	103.4145	-1.810938	1.014141
7679.649094	97.11162	-1.8375	0.993375
7679.689094	97.58224	-1.837109	0.9894844
7679.729094	95.48754	-1.839063	0.9761094
7679.769094	92.53094	-1.807422	0.977289
7679.809094	89.22736	-1.799219	0.9910234
7679.849094	85.245	-1.824609	0.9583984
7679.889094	82.75584	-1.840039	0.9675938
7679.929094	79.54488	-1.830859	0.9587578
7679.969094	78.68681	-1.803516	0.9491484
7680.009094	77.05777	-1.804688	0.9785078
7680.049094	76.05496	-1.766406	0.9772188
7680.089094	74.30334	-1.718359	0.9734141
7680.129094	72.78854	-1.823633	0.9554765
7680.169094	71.39084	-1.894531	0.963875
7680.209094	70.45567	-0.93125	1.00732
7680.249094	69.27586	-1.723047	1.016352
7680.289094	68.234	-1.922852	1.040242
7680.329094	67.5557	-1.909961	1.110172
7680.369094	66.38416	-1.860938	1.209672
7680.409094	66.39191	-1.837891	1.237977
7680.449094	85.69002	-1.786523	1.294063
7680.489094	116.2261	-1.648242	1.235328
7680.529094	111.839	-1.643359	1.227961
7680.569094	107.8949	-1.807422	1.156094
7680.609094	102.7897	-1.867969	1.088602
7680.649094	106.9554	-1.892188	1.067516
7680.689094	104.9663	-1.89082	1.135375
7680.729094	96.28072	-1.839063	1.092797
7680.769094	97.08517	-1.821875	1.081719
7680.809094	97.19461	-1.836523	1.050828
7680.849094	94.61291	-1.847461	1.034969
7680.889094	91.59543	-1.850195	1.006383
7680.929094	86.8885	-1.821094	0.9988515
7680.969094	84.34428	-1.799805	0.9906563
7681.009094	82.30451	-1.802344	0.9957188
7681.049094	80.96459	-1.744141	0.957125
7681.089094	80.57656	-1.740234	0.955836
7681.129094	79.07463	-1.820898	0.9609062
7681.169094	76.93334	-1.912305	0.9560156
7681.209094	75.70633	-0.8236328	0.9772109
7681.249094	73.66197	-1.816602	1.000008
7681.289094	72.96941	-1.900977	1.088289
7681.329094	71.14049	-1.861523	1.246523
7681.369094	69.79797	-1.82207	1.392266
7681.409094	70.18295	-1.804102	1.569898
7681.449094	89.58823	-1.729297	1.583008
7681.489094	116.928	-1.597461	1.601852
7681.529094	111.0976	-1.676563	1.623078
7681.569094	107.7458	-1.822852	1.594656
7681.609094	104.8251	-1.869727	1.563219
7681.649094	107.7281	-1.883984	1.450125
7681.689094	102.2773	-1.850391	1.366016
7681.729094	95.25149	-1.82793	1.287219
7681.769094	96.65033	-1.802148	1.227266
7681.809094	96.46353	-1.832813	1.167852
7681.849094	93.63313	-1.841602	1.130422
7681.889094	90.569	-1.837695	1.072711
7681.929094	86.40723	-1.793164	1.059383
7681.969094	83.50168	-1.691602	1.025078
7682.009094	81.00955	-1.787695	1.014289
7682.049094	79.70842	-1.84375	0.9973047
7682.089094	79.04813	-1.592969	0.9830235
7682.129094	77.62213	-1.117773	0.9840469
7682.169094	76.73057	-1.831836	0.9843672
7682.209094	75.07922	-1.875	0.9871797
7682.249094	73.54119	-1.878711	0.9875156
7682.289094	71.89201	-1.842969	1.020016
7682.329094	77.27373	-1.771875	0.999164
7682.369094	106.471	-1.629102	0.975414
7682.409094	118.9674	-1.566406	0.9936328
7682.449094	112.5101	-1.784766	1.005
7682.489094	111.0267	-1.860156	0.9812968
7682.529094	112.3927	-1.841797	0.9910313
7682.569094	112.521	-1.835938	1.043781
7682.609094	103.059	-1.833203	1.02643
7682.649094	97.82662	-1.84082	0.9885703
7682.689094	98.93215	-1.819336	1.006656
7682.729094	97.14793	-1.800195	0.9909062
7682.769094	93.64412	-1.792969	1.006312
7682.809094	91.12967	-1.808008	1.025922
7682.849094	87.64607	-1.817188	0.9816016
7682.889094	83.70971	-1.715234	0.9473828
7682.929094	81.58891	-1.692969	0.9564375
7682.969094	80.16409	-1.795313	0.9483047
7683.009094	79.12375	-1.933984	0.9523515
7683.049094	77.22945	-0.7597656	0.9614375
7683.089094	76.53789	-1.807227	0.9647422
7683.129094	74.54938	-1.866797	0.9951719
7683.169094	73.17902	-1.876367	0.9656328
7683.209094	71.91994	-1.873047	0.9487656
7683.249094	73.84621	-1.846289	0.9585156
7683.289094	100.4846	-1.728711	0.9832812
7683.329094	121.1209	-1.540039	1.031742
7683.369094	112.4397	-1.689063	1.038773
7683.409094	112.2898	-1.857422	1.061578
7683.449094	111.7539	-1.88418	1.101258
7683.489094	114.0645	-1.861719	1.151352
7683.529094	106.1215	-1.842969	1.208797
7683.569094	98.80957	-1.849609	1.218578
7683.609094	98.78568	-1.854102	1.16
7683.649094	97.68059	-1.864063	1.106289
7683.689094	94.01377	-1.835938	1.05357
7683.729094	91.84076	-1.814258	1.024906
7683.769094	87.94187	-1.827734	0.994625
7683.809094	84.89517	-1.838672	0.9556563
7683.849094	82.13406	-1.819336	0.989836
7683.889094	80.86207	-1.700586	0.9786719
7683.929094	79.74178	-1.734961	0.9660703
7683.969094	78.68289	-1.830859	0.9428828
7684.009094	76.76656	-1.74082	0.9391406
7684.049094	75.00189	-1.023828	0.96425
7684.089094	73.92404	-1.848828	0.9382188
7684.129094	72.86478	-1.872266	0.9373438
7684.169094	71.51614	-1.876758	0.9437266
7684.209094	69.81289	-1.875	0.988289
7684.249094	74.3926	-1.817188	0.99
7684.289094	103.6798	-1.694336	0.9659609
7684.329094	120.9073	-1.579688	0.9602344
7684.369094	110.9821	-1.785938	0.9786172
7684.409094	109.4127	-1.886523	0.9941406
7684.449094	107.7086	-1.897852	1.006742
7684.489094	109.7175	-1.854883	1.011461
7684.529094	99.71328	-1.818164	0.998586
7684.569094	99.16951	-1.831055	1.012156
7684.609094	102.5759	-1.861719	0.986664
7684.649094	100.9424	-1.836523	0.9562187
7684.689094	97.57433	-1.816016	0.9504375
7684.729094	93.27162	-1.817773	0.9658125
7684.769094	88.9192	-1.825	0.9766016
7684.809094	86.74033	-1.850195	0.9539063
7684.849094	84.74525	-1.817578	0.9622031
7684.889094	85.0414	-1.708789	0.9474062
7684.929094	83.65451	-1.702344	0.9251172
7684.969094	81.91918	-1.80957	0.9362422
7685.009094	80.13563	-1.931836	0.9399453
7685.049094	78.15555	-0.8207031	0.9507265
7685.089094	76.50572	-1.757031	0.9877969
7685.129094	75.90385	-1.865625	0.9971562
7685.169094	74.31301	-1.873047	1.01257
7685.209094	73.18033	-1.853125	1.019664
7685.249094	75.10687	-1.822266	0.9847422
7685.289094	99.79977	-1.708008	0.9468437
7685.329094	124.7812	-1.554492	0.9890625
7685.369094	114.9179	-1.687891	1.005789
7685.409094	115.4648	-1.861133	0.99425
7685.449094	115.0217	-1.855469	0.9629531
7685.489094	118.8864	-1.832617	0.9433516
7685.529094	109.6425	-1.835547	0.9324219
7685.569094	103.2797	-1.829102	0.9358047
7685.609094	104.6901	-1.841797	0.932289
7685.649094	102.0448	-1.815234	0.9191875
7685.689094	98.88399	-1.786523	0.9557344
7685.729094	96.06201	-1.810547	0.9526485
7685.769094	92.35873	-1.821875	0.9546641
7685.809094	88.96979	-1.789453	0.9772109
7685.849094	86.31731	-1.675391	0.9800781
7685.889094	85.30371	-1.777344	0.9546953
7685.929094	84.14393	-1.830859	0.9654453
7685.969094	82.2033	-1.104883	0.9634922
7686.009094	81.15256	-1.575586	0.9699687
7686.049094	79.72504	-1.866797	0.9718828
7686.089094	77.42926	-1.866797	0.9550547
7686.129094	75.99201	-1.860352	0.9690547
7686.169094	75.01992	-1.843945	0.9812032
7686.209094	90.50388	-1.773633	0.9879688
7686.249094	121.15	-1.593359	0.9783594
7686.289094	119.0335	-1.602148	0.9990312
7686.329094	117.5831	-1.817578	1.004234
7686.369094	117.3973	-1.875586	0.9730703
7686.409094	120.1724	-1.876172	0.9733437
7686.449094	115.9893	-1.846484	1.014313
7686.489094	104.4166	-1.825781	0.9891406
7686.529094	103.046	-1.841211	0.9939297
7686.569094	102.2197	-1.845898	0.9924609
7686.609094	97.47943	-1.841602	0.9655625
7686.649094	95.6525	-1.81543	0.9824453
7686.689094	92.19301	-1.804297	0.981125
7686.729094	89.07615	-1.811133	0.9631718
7686.769094	85.06766	-1.830273	0.9535078
7686.809094	83.39	-1.817383	0.9689062
7686.849094	81.94351	-1.710352	1.005594
7686.889094	80.46055	-1.6875	1.002648
7686.929094	78.90926	-1.817383	0.988289
7686.969094	76.98799	-1.924414	1.022695
7687.009094	75.53127	-0.803125	0.9992656
7687.049094	74.16883	-1.793164	0.9678906
7687.089094	73.19793	-1.861914	0.9461094
7687.129094	71.49727	-1.879883	0.9711875
7687.169094	70.54562	-1.864063	0.9476094
7687.209094	72.25356	-1.812695	0.9641093
7687.249094	97.75613	-1.689648	0.9563672
7687.289094	122.2757	-1.569336	0.9734453
7687.329094	112.6566	-1.713672	0.9780156
7687.369094	110.8714	-1.856641	0.9684531
7687.409094	108.7764	-1.871289	0.9678359
7687.449094	110.9541	-1.824414	0.9664922
7687.489094	103.3385	-1.822461	0.9641406
7687.529094	97.26315	-1.836133	0.9872578
7687.569094	99.12584	-1.842773	0.9842188
7687.609094	98.60344	-1.825391	0.969375
7687.649094	94.12489	-1.808203	0.97
7687.689094	91.65699	-1.807227	0.9859922
7687.729094	86.96895	-1.827539	0.9631641
7687.769094	84.67826	-1.828516	0.9628906
7687.809094	81.80559	-1.813281	0.9677578
7687.849094	81.49982	-1.748438	0.9558907
7687.889094	79.8525	-1.684375	0.9390547
7687.929094	78.93785	-1.762695	0.9322422
7687.969094	77.21353	-1.846875	0.9684688
7688.009094	75.6564	-1.438086	0.9999141
7688.049094	74.39729	-1.208203	1.002711
7688.089094	72.98795	-1.831641	0.9803516
7688.129094	71.86069	-1.886719	0.9927657
7688.169094	70.30137	-1.856445	1.003516
7688.209094	69.53152	-1.82832	1.067453
7688.249094	75.21812	-1.74668	1.116633
7688.289094	104.7572	-1.660742	1.184664
7688.329094	118.5317	-1.605469	1.285797
7688.369094	110.7221	-1.804492	1.369367
7688.409094	107.4109	-1.837305	1.300859
7688.449094	104.3173	-1.847852	1.221641
7688.489094	105.6754	-1.833203	1.177555
7688.529094	95.20146	-1.822852	1.117523
7688.569094	94.19524	-1.842383	1.053891
7688.609094	97.18768	-1.804102	1.024102
7688.649094	96.42488	-1.789648	1.004102
7688.689094	93.76238	-1.80957	0.998289
7688.729094	89.82855	-1.81875	0.9846875
7688.769094	85.75613	-1.816211	1.006445
7688.809094	82.8306	-1.803516	0.9998047
7688.849094	81.09756	-1.773242	0.9679375
7688.889094	80.09518	-1.791211	0.9365
7688.929094	79.16346	-1.791602	0.9651406
7688.969094	78.38463	-1.726953	0.9550703
7689.009094	76.75535	-1.658008	0.9631016
7689.049094	75.50533	-1.779492	0.9885547
7689.089094	73.40103	-1.846875	1.008203
7689.129094	72.43156	-0.8224609	0.9799375
7689.169094	70.76301	-1.785156	0.9706016
7689.209094	70.3817	-1.798828	0.9715781
7689.249094	68.92914	-1.782617	0.9853438
7689.289094	67.86248	-1.766602	0.9864219
7689.329094	68.97646	-1.740039	0.9637109
7689.369094	88.13674	-1.666406	0.9860469
7689.409094	113.9863	-1.535352	1.0145
7689.449094	110.4135	-1.682813	0.9624766
7689.489094	108.0808	-1.806445	0.9509141
7689.529094	103.0916	-1.830469	0.9406953
7689.569094	103.4804	-1.820703	0.9298594
7689.609094	96.39006	-1.755469	0.9361406
7689.649094	92.51852	-1.774609	0.920125
7689.689094	95.50795	-1.810156	0.9223047
7689.729094	94.03199	-1.830664	0.9492578
7689.769094	92.53945	-1.824414	0.9449609
7689.809094	87.84193	-1.810938	0.9401563
7689.849094	84.19141	-1.816016	0.9466406
7689.889094	80.83884	-1.822266	1.013
7689.929094	79.03547	-1.851172	1.041438
7689.969094	78.04949	-1.808008	1.013406
7690.009094	77.54428	-1.710742	0.9965469
7690.049094	76.31348	-1.712305	1.013812
7690.089094	74.61334	-1.842773	1.004727
7690.129094	73.5266	-1.874219	1.006781
7690.169094	71.5774	-0.8736328	1.021055
7690.209094	70.57925	-1.811914	1.041273
7690.249094	69.08074	-1.876563	1.003766
7690.289094	68.6733	-1.878516	1.022391
7690.329094	67.41717	-1.86543	1.021352
7690.369094	68.92004	-1.794922	0.9897578
7690.409094	89.45873	-1.696094	0.9988672
7690.449094	113.8618	-1.623242	1.056984
7690.489094	109.11	-1.767188	1.062828
7690.529094	106.4488	-1.897656	1.043508
7690.569094	100.8273	-1.887109	1.036391
7690.609094	101.6951	-1.850391	1.048367
7690.649094	95.26977	-1.839063	1.012219
7690.689094	89.10383	-1.85	0.9736485
7690.729094	90.65926	-1.865625	0.9495547
7690.769094	90.51078	-1.838672	0.9544531
7690.809094	88.61086	-1.812891	0.957875
7690.849094	84.29992	-1.833008	1.012125
7690.889094	80.40472	-1.84375	1.015414
7690.929094	76.64652	-1.838672	1.007305
7690.969094	75.02805	-1.826953	0.9989062
7691.009094	73.75601	-1.79668	0.9855312
7691.049094	73.25385	-1.814063	0.9298281
7691.089094	71.92717	-1.826563	0.9336094
7691.129094	71.64234	-1.811914	0.9499766
7691.169094	70.55674	-1.799219	0.9611406
7691.209094	69.47227	-1.777344	0.9343984
7691.249094	68.26929	-1.794141	0.9616563
7691.289094	66.40873	-1.789062	0.9459453
7691.329094	65.88519	-1.70625	0.949789
7691.369094	64.93625	-1.732422	1.089992
7691.409094	64.21775	-1.79082	1.180539
7691.449094	63.50434	-1.255859	1.262617
7691.489094	63.32193	-1.426563	1.288547
7691.529094	62.08873	-1.869531	1.234938
7691.569094	61.74102	-1.85332	1.213969
7691.609094	60.68689	-1.842969	1.178789
7691.649094	60.53348	-1.846484	1.185062
7691.689094	70.47098	-1.819336	1.164281
7691.729094	105.6696	-1.725977	1.114102
7691.769094	110.7892	-1.625195	1.079414
7691.809094	105.8082	-1.759375	1.062391
7691.849094	96.50726	-1.854492	1.039125
7691.889094	93.83625	-1.863477	1.018195
7691.929094	95.69828	-1.841992	1.016836
7691.969094	90.02319	-1.801172	1.029633
7692.009094	86.80267	-1.802344	1.045016
7692.049094	89.15897	-1.82207	1.039914
7692.089094	87.18592	-1.835352	1.012586
7692.129094	85.61201	-1.827539	0.96825
7692.169094	81.26534	-1.794531	0.9708203
7692.209094	77.60678	-1.795703	1.008648
7692.249094	74.76646	-1.808789	1.056055
7692.289094	72.0603	-1.822656	1.175406
7692.329094	71.6908	-1.8	1.314492
7692.369094	70.51434	-1.774805	1.496406
7692.409094	69.6715	-1.776563	1.806273
7692.449094	68.38842	-1.778711	1.962852
7692.489094	67.76047	-1.793164	2.020086
7692.529094	65.94828	-1.754102	2.075836
7692.569094	65.97334	-1.647266	2.122312
7692.609094	64.81336	-1.695508	2.165539
7692.649094	64.95676	-1.795508	2.126625
7692.689094	64.18871	-1.510352	2.079563
7692.729094	63.5118	-1.125977	1.878977
7692.769094	61.8793	-1.802539	1.697211
7692.809094	60.87521	-1.835938	1.566805
7692.849094	60.5533	-1.857617	1.452336
7692.889094	60.08561	-1.842383	1.341328
7692.929094	67.75597	-1.781836	1.25668
7692.969094	100.2618	-1.681836	1.176047
7693.009094	112.5611	-1.583984	1.125203
7693.049094	105.382	-1.725195	1.078961
7693.089094	98.41027	-1.839453	1.050586
7693.129094	94.95486	-1.813867	0.9993984
7693.169094	97.82867	-1.8	0.9948828
7693.209094	93.88748	-1.797461	1.004148
7693.249094	88.26067	-1.792383	0.9976406
7693.289094	89.03785	-1.807813	1.013156
7693.329094	89.08224	-1.782617	0.9780156
7693.369094	87.37131	-1.760742	0.9924062
7693.409094	83.93027	-1.778125	0.9717969
7693.449094	79.34859	-1.795313	0.9396641
7693.489094	75.86428	-1.788672	0.9731094
7693.529094	73.09679	-1.752344	0.9792812
7693.569094	72.13799	-1.739258	1.007922
7693.609094	71.12885	-1.6625	0.9904063
7693.649094	70.57123	-1.775781	1.004375
7693.689094	69.20824	-1.807031	1.008266
7693.729094	67.97311	-1.081055	1.007258
7693.769094	66.38061	-1.473828	1.04718
7693.809094	65.33525	-1.839453	1.108945
7693.849094	64.15388	-1.856836	1.167086
7693.889094	62.95808	-1.853125	1.240336
7693.929094	62.51553	-1.792188	1.336555
7693.969094	71.7616	-1.726172	1.403242
7694.009094	102.3087	-1.623242	1.467086
7694.049094	110.0648	-1.613672	1.452648
7694.089094	103.7256	-1.791211	1.342234
7694.129094	98.55871	-1.831445	1.288031
7694.169094	97.2325	-1.823438	1.228344
7694.209094	99.54012	-1.842383	1.155742
7694.249094	91.96281	-1.842969	1.090289
7694.289094	87.58406	-1.813086	1.081969
7694.329094	88.86381	-1.799023	1.053594
7694.369094	87.78506	-1.794727	1.039156
7694.409094	85.88281	-1.804492	0.9958281
7694.449094	82.53264	-1.812695	0.9867422
7694.489094	79.12182	-1.788086	0.991125
7694.529094	75.86168	-1.666406	0.9703593
7694.569094	74.0082	-1.747461	0.9675781
7694.609094	73.87098	-1.812109	0.9916016
7694.649094	72.50822	-1.394531	1.014008
7694.689094	70.99936	-1.326953	0.9843047
7694.729094	69.59842	-1.828125	0.9624453
7694.769094	67.89101	-1.845703	0.9773047
7694.809094	66.26385	-1.853906	0.9831797
7694.849094	64.76824	-1.842383	0.9758516
7694.889094	68.97068	-1.770703	0.9636875
7694.929094	94.24209	-1.640234	1.00432
7694.969094	111.9146	-1.584766	0.9963906
7695.009094	103.2526	-1.791797	1.033148
7695.049094	100.4249	-1.873047	1.116859
7695.089094	96.9919	-1.869531	1.124258
7695.129094	97.86343	-1.826172	1.141375
7695.169094	91.4585	-1.816797	1.159461
7695.209094	87.13387	-1.835547	1.095609
7695.249094	88.64353	-1.846875	1.076906
7695.289094	88.58035	-1.814063	1.063148
7695.329094	86.07254	-1.79707	1.045523
